id,Title,開催年度,主催,開催時間,期間_date,期間_date_to,単日/複数日_date
2494,ときめきキモノ体験（2017年1月28日）,2016,東京都江戸東京博物館,20170128,"a:1:{s:4:""time"";b:0;}",,
2498,鬼の面を作ろう（2017年1月29日）,2016,東京都江戸東京博物館,20170129,"a:1:{s:4:""time"";b:0;}",,
2501,如月茶席（2017年2月4日）,2016,東京都江戸東京博物館,20170204,"a:1:{s:4:""time"";b:0;}",,
2504,ときめきキモノ体験（2017年2月25日）,2016,東京都江戸東京博物館,20170225,"a:1:{s:4:""time"";b:0;}",,
2505,立版古講座「浮世絵を組み立てよう」（2017年2月26日）,2016,東京都江戸東京博物館,20170226,"a:1:{s:4:""time"";b:0;}",,
2506,歌舞伎の化粧をしてみよう(大人向け）（2017年3月4日）,2016,東京都江戸東京博物館,20170304,"a:1:{s:4:""time"";b:0;}",,
2507,飛鳥山・王子の名所（などころ）散歩（2017年3月12日）,2016,東京都江戸東京博物館,20170312,"a:1:{s:4:""time"";b:0;}",,
2509,万華鏡で遊ぼう（2017年3月18日）,2016,東京都江戸東京博物館,20170318,"a:1:{s:4:""time"";b:0;}",,
2513,ときめきキモノ体験（2016年11月27日）,2016,東京都江戸東京博物館,20161127,"a:1:{s:4:""time"";b:0;}",,
2517,関東大震災（2016年9月23日）,2016,東京都江戸東京博物館,20160923,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""16:00:00"";s:7:""time_to"";s:8:""16:30:00"";s:10:""time_bikou"";s:0:"""";}}}",,
2519,"【特別展】  ボイマンス美術館所蔵 ブリューゲル「バベルの塔」展  16世紀ネーデルラントの至宝─ボスを超えて─",2017,東京都美術館|朝日新聞社|ＴＢＳ|BS朝日,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""09:30:00"";s:7:""time_to"";s:8:""17:30:00"";s:10:""time_bikou"";s:30:""毎週金曜日は9:30～20:00"";}}}",20170418,20170702
2523,ロロいつ高シリーズ2017,2016,アーツカウンシル東京,,"a:1:{s:4:""time"";b:0;}",20170304,20170314
2528,日本・パレスチナ共同創作「またさぶろう」,2016,アーツカウンシル東京,,"a:1:{s:4:""time"";b:0;}",,
2529,関東大震災（2016年9月30日）,2016,東京都江戸東京博物館,20160930,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""16:00:00"";s:7:""time_to"";s:8:""16:30:00"";s:10:""time_bikou"";s:0:"""";}}}",,
2530,文化都市江戸（2016年10月7日）,2016,東京都江戸東京博物館,20161007,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""16:00:00"";s:7:""time_to"";s:8:""16:30:00"";s:10:""time_bikou"";s:0:"""";}}}",,
2533,文化都市江戸（2016年10月14日）,2016,東京都江戸東京博物館,20161014,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""16:00:00"";s:7:""time_to"";s:8:""16:30:00"";s:10:""time_bikou"";s:0:"""";}}}",,
2534,世界最大級の寺社フェス「向源」,2016,アーツカウンシル東京,,"a:1:{s:4:""time"";b:0;}",,
2535,文明開化東京（2016年10月21日）,2016,東京都江戸東京博物館,20161021,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""16:00:00"";s:7:""time_to"";s:8:""16:30:00"";s:10:""time_bikou"";s:0:"""";}}}",,
2536,文明開化東京（2016年10月28日）,2016,東京都江戸東京博物館,20161028,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""16:00:00"";s:7:""time_to"";s:8:""16:30:00"";s:10:""time_bikou"";s:0:"""";}}}",,
2537,現代の東京（2016年11月4日）,2016,東京都江戸東京博物館,20161104,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""16:00:00"";s:7:""time_to"";s:8:""16:30:00"";s:10:""time_bikou"";s:0:"""";}}}",,
2538,現代の東京（2016年11月11日）,2016,東京都江戸東京博物館,20161111,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""16:00:00"";s:7:""time_to"";s:8:""16:30:00"";s:10:""time_bikou"";s:0:"""";}}}",,
2539,"企画展「市民からのおくりもの 2016－平成27年度 新収蔵品から－」展みどころ（2016年11月18日）",2016,東京都江戸東京博物館,20161118,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""16:00:00"";s:7:""time_to"";s:8:""16:30:00"";s:10:""time_bikou"";s:0:"""";}}}",,
2540,"企画展「市民からのおくりもの 2016－平成27年度 新収蔵品から－」展みどころ（2016年11月25日）",2016,東京都江戸東京博物館,20161125,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""16:00:00"";s:7:""time_to"";s:8:""16:30:00"";s:10:""time_bikou"";s:0:"""";}}}",,
2541,モダン東京（2016年12月2日）,2016,東京都江戸東京博物館,20161202,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""16:00:00"";s:7:""time_to"";s:8:""16:30:00"";s:10:""time_bikou"";s:0:"""";}}}",,
2543,モダン東京（2016年12月9日）,2016,東京都江戸東京博物館,20161209,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""16:00:00"";s:7:""time_to"";s:8:""16:30:00"";s:10:""time_bikou"";s:0:"""";}}}",,
2544,出版と情報（2016年12月16日）,2016,東京都江戸東京博物館,20161216,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""16:00:00"";s:7:""time_to"";s:8:""16:30:00"";s:10:""time_bikou"";s:0:"""";}}}",,
2545,出版と情報（2016年12月23日）,2016,東京都江戸東京博物館,20161223,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""16:00:00"";s:7:""time_to"";s:8:""16:30:00"";s:10:""time_bikou"";s:0:"""";}}}",,
2546,江戸の商業（2017年1月6日）,2016,東京都江戸東京博物館,20170106,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""16:00:00"";s:7:""time_to"";s:8:""16:30:00"";s:10:""time_bikou"";s:0:"""";}}}",,
2547,店めぐり・古典芸能ライブ,2017,アーツカウンシル東京|特定非営利活動法人粋なまちづくり倶楽部,20171111,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""16:00:00"";s:7:""time_to"";s:8:""19:40:00"";s:10:""time_bikou"";s:14:""11/11（土）"";}}}",,
2552,能楽　謡・仕舞,2016,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会,"20161003,20161017,20161024,20161031,20161128,20161212,20161226,20170116,20170123,20170130,20170206,20170213,20170220,20170227,20170306,20170313","a:1:{s:4:""time"";a:2:{i:0;a:3:{s:9:""time_from"";s:8:""16:45:00"";s:7:""time_to"";s:8:""17:45:00"";s:10:""time_bikou"";s:5:""（A)"";}i:1;a:3:{s:9:""time_from"";s:8:""18:00:00"";s:7:""time_to"";s:8:""19:00:00"";s:10:""time_bikou"";s:5:""（B)"";}}}",,
2556,"【特別展】  ボストン美術館の至宝展──東西の名品、珠玉のコレクション",2017,東京都美術館|朝日新聞社|BS朝日|テレビ朝日,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""09:30:00"";s:7:""time_to"";s:8:""17:30:00"";s:10:""time_bikou"";s:24:""金曜日は9:30～20:00"";}}}",20170720,20171009
2558,"【特別展】  ゴッホ展 巡りゆく日本の夢",2017,東京都美術館|NHK|NHKプロモーション,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""09:30:00"";s:7:""time_to"";s:8:""17:30:00"";s:10:""time_bikou"";s:24:""金曜日は9:30～20:00"";}}}",20171024,20180108
2559,神楽坂路上界隈,2017,アーツカウンシル東京|特定非営利活動法人粋なまちづくり倶楽部,20171111,"a:1:{s:4:""time"";a:4:{i:0;a:3:{s:9:""time_from"";s:8:""16:30:00"";s:7:""time_to"";s:8:""17:30:00"";s:10:""time_bikou"";s:14:""11/11（土）"";}i:1;a:3:{s:9:""time_from"";s:8:""18:30:00"";s:7:""time_to"";s:8:""19:30:00"";s:10:""time_bikou"";s:14:""11/11（土）"";}i:2;a:3:{s:9:""time_from"";s:8:""15:00:00"";s:7:""time_to"";s:8:""16:00:00"";s:10:""time_bikou"";s:14:""11/11（土）"";}i:3;a:3:{s:9:""time_from"";s:8:""17:30:00"";s:7:""time_to"";s:8:""18:30:00"";s:10:""time_bikou"";s:14:""11/11（土）"";}}}",,
2562,能楽　狂言,2016,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会,"20161003,20161017,20161024,20161031,20161128,20161212,20161226,20170116,20170123,20170130,20170206,20170213,20170220,20170227,20170306,20170313","a:1:{s:4:""time"";a:2:{i:0;a:3:{s:9:""time_from"";s:8:""16:45:00"";s:7:""time_to"";s:8:""17:45:00"";s:10:""time_bikou"";s:5:""（A)"";}i:1;a:3:{s:9:""time_from"";s:8:""18:00:00"";s:7:""time_to"";s:8:""19:00:00"";s:10:""time_bikou"";s:5:""（B)"";}}}",,
2563,能楽　発表会,2016,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会,20170320,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""13:00:00"";s:7:""time_to"";s:8:""17:00:00"";s:10:""time_bikou"";s:0:"""";}}}",,
2565,第９回,2017,東京都庭園美術館|株式会社ジャパン・アーツ,20180311,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""14:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:0:"""";}}}",,
2568,第１０回,2017,東京都庭園美術館|株式会社ジャパン・アーツ,20180311,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""18:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:0:"""";}}}",,
2570,長唄　三味線（低学年）,2016,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会,"20161120,20161204,20161211,20161218,20170108,20170115,20170122,20170129,20170205,20170212,20170219,20170226,20170305,20170312,20170319,20170326","a:1:{s:4:""time"";a:4:{i:0;a:3:{s:9:""time_from"";s:8:""10:00:00"";s:7:""time_to"";s:8:""11:00:00"";s:10:""time_bikou"";s:5:""（A)"";}i:1;a:3:{s:9:""time_from"";s:8:""11:15:00"";s:7:""time_to"";s:8:""12:15:00"";s:10:""time_bikou"";s:5:""（B)"";}i:2;a:3:{s:9:""time_from"";s:8:""13:00:00"";s:7:""time_to"";s:8:""14:00:00"";s:10:""time_bikou"";s:5:""（C)"";}i:3;a:3:{s:9:""time_from"";s:8:""14:15:00"";s:7:""time_to"";s:8:""15:15:00"";s:10:""time_bikou"";s:5:""（D)"";}}}",,
2572,"【特別展】  ティツィアーノとヴェネツィア派展",2017,東京都美術館|日本テレビ放送網|読売新聞社|BS日テレ,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""09:30:00"";s:7:""time_to"";s:8:""17:30:00"";s:10:""time_bikou"";s:24:""金曜日は9:30～20:00"";}}}",20180123,20180401
2574,茶室披き及び第1回茶会,2017,東京都庭園美術館,20171203,"a:1:{s:4:""time"";a:4:{i:0;a:3:{s:9:""time_from"";s:8:""13:00:00"";s:7:""time_to"";s:8:""13:40:00"";s:10:""time_bikou"";s:7:""第1回"";}i:1;a:3:{s:9:""time_from"";s:8:""14:00:00"";s:7:""time_to"";s:8:""14:40:00"";s:10:""time_bikou"";s:7:""第2回"";}i:2;a:3:{s:9:""time_from"";s:8:""15:00:00"";s:7:""time_to"";s:8:""15:40:00"";s:10:""time_bikou"";s:7:""第3回"";}i:3;a:3:{s:9:""time_from"";s:8:""16:00:00"";s:7:""time_to"";s:8:""16:40:00"";s:10:""time_bikou"";s:7:""第4回"";}}}",,
2576,長唄　三味線（中学年以上）,2016,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会,"20161120,20161204,20161211,20161218,20170108,20170115,20170122,20170129,20170205,20170212,20170219,20170226,20170305,20170312,20170319,20170326","a:1:{s:4:""time"";a:4:{i:0;a:3:{s:9:""time_from"";s:8:""10:00:00"";s:7:""time_to"";s:8:""11:00:00"";s:10:""time_bikou"";s:5:""（A)"";}i:1;a:3:{s:9:""time_from"";s:8:""11:15:00"";s:7:""time_to"";s:8:""12:15:00"";s:10:""time_bikou"";s:5:""（B)"";}i:2;a:3:{s:9:""time_from"";s:8:""13:00:00"";s:7:""time_to"";s:8:""14:00:00"";s:10:""time_bikou"";s:5:""（C)"";}i:3;a:3:{s:9:""time_from"";s:8:""14:15:00"";s:7:""time_to"";s:8:""15:15:00"";s:10:""time_bikou"";s:5:""（D)"";}}}",,
2577,長唄　囃子（篠笛）,2016,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会,"20161120,20161204,20161211,20161218,20170108,20170115,20170122,20170129,20170205,20170212,20170219,20170226,20170305,20170312,20170319,20170326","a:1:{s:4:""time"";a:2:{i:0;a:3:{s:9:""time_from"";s:8:""10:00:00"";s:7:""time_to"";s:8:""11:00:00"";s:10:""time_bikou"";s:5:""（A)"";}i:1;a:3:{s:9:""time_from"";s:8:""11:15:00"";s:7:""time_to"";s:8:""12:15:00"";s:10:""time_bikou"";s:5:""（B)"";}}}",,
2578,第2回茶会,2017,東京都庭園美術館,20180324,"a:1:{s:4:""time"";a:6:{i:0;a:3:{s:9:""time_from"";s:8:""10:00:00"";s:7:""time_to"";s:8:""10:40:00"";s:10:""time_bikou"";s:7:""第1回"";}i:1;a:3:{s:9:""time_from"";s:8:""11:00:00"";s:7:""time_to"";s:8:""11:40:00"";s:10:""time_bikou"";s:7:""第2回"";}i:2;a:3:{s:9:""time_from"";s:8:""13:00:00"";s:7:""time_to"";s:8:""13:40:00"";s:10:""time_bikou"";s:7:""第3回"";}i:3;a:3:{s:9:""time_from"";s:8:""14:00:00"";s:7:""time_to"";s:8:""14:40:00"";s:10:""time_bikou"";s:7:""第4回"";}i:4;a:3:{s:9:""time_from"";s:8:""15:00:00"";s:7:""time_to"";s:8:""15:40:00"";s:10:""time_bikou"";s:7:""第5回"";}i:5;a:3:{s:9:""time_from"";s:8:""16:00:00"";s:7:""time_to"";s:8:""16:40:00"";s:10:""time_bikou"";s:7:""第6回"";}}}",,
2579,長唄　囃子（小鼓・太鼓）,2016,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会,"20161120,20161204,20161211,20161218,20170108,20170115,20170122,20170129,20170205,20170212,20170219,20170226,20170305,20170312,20170319,20170326","a:1:{s:4:""time"";a:3:{i:0;a:3:{s:9:""time_from"";s:8:""13:00:00"";s:7:""time_to"";s:8:""14:00:00"";s:10:""time_bikou"";s:5:""（A)"";}i:1;a:3:{s:9:""time_from"";s:8:""14:15:00"";s:7:""time_to"";s:8:""15:15:00"";s:10:""time_bikou"";s:5:""（B)"";}i:2;a:3:{s:9:""time_from"";s:8:""15:30:00"";s:7:""time_to"";s:8:""16:30:00"";s:10:""time_bikou"";s:5:""（C)"";}}}",,
2580,三曲　箏曲（低学年）,2016,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会,"20161113,20161120,20161204,20161211,20161218,20170108,20170115,20170122,20170129,20170205,20170212,20170219,20170305,20170312,20170319,20170326","a:1:{s:4:""time"";a:4:{i:0;a:3:{s:9:""time_from"";s:8:""10:00:00"";s:7:""time_to"";s:8:""11:00:00"";s:10:""time_bikou"";s:5:""（A)"";}i:1;a:3:{s:9:""time_from"";s:8:""11:15:00"";s:7:""time_to"";s:8:""12:15:00"";s:10:""time_bikou"";s:5:""（B)"";}i:2;a:3:{s:9:""time_from"";s:8:""13:00:00"";s:7:""time_to"";s:8:""14:00:00"";s:10:""time_bikou"";s:5:""（C)"";}i:3;a:3:{s:9:""time_from"";s:8:""14:15:00"";s:7:""time_to"";s:8:""15:15:00"";s:10:""time_bikou"";s:7:""（D）"";}}}",,
2582,江戸の商業（2017年1月13日）,2016,東京都江戸東京博物館,20170113,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""16:00:00"";s:7:""time_to"";s:8:""16:30:00"";s:10:""time_bikou"";s:0:"""";}}}",,
2583,三曲　箏曲（中学年以上）,2016,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会,"20161113,20161120,20161204,20161211,20161218,20170108,20170115,20170122,20170129,20170205,20170212,20170219,20170305,20170312,20170319,20170326","a:1:{s:4:""time"";a:4:{i:0;a:3:{s:9:""time_from"";s:8:""10:00:00"";s:7:""time_to"";s:8:""11:00:00"";s:10:""time_bikou"";s:5:""（A)"";}i:1;a:3:{s:9:""time_from"";s:8:""11:15:00"";s:7:""time_to"";s:8:""12:15:00"";s:10:""time_bikou"";s:5:""（B)"";}i:2;a:3:{s:9:""time_from"";s:8:""13:00:00"";s:7:""time_to"";s:8:""14:00:00"";s:10:""time_bikou"";s:5:""（C)"";}i:3;a:3:{s:9:""time_from"";s:8:""14:15:00"";s:7:""time_to"";s:8:""15:15:00"";s:10:""time_bikou"";s:7:""（D）"";}}}",,
2584,三曲　尺八,2016,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会,"20161127,20161204,20161211,20161218,20161225,20170108,20170115,20170122,20170129,20170205,20170212,20170226,20170305,20170312,20170319,20170326","a:1:{s:4:""time"";a:2:{i:0;a:3:{s:9:""time_from"";s:8:""10:00:00"";s:7:""time_to"";s:8:""11:00:00"";s:10:""time_bikou"";s:5:""（A)"";}i:1;a:3:{s:9:""time_from"";s:8:""11:15:00"";s:7:""time_to"";s:8:""12:15:00"";s:10:""time_bikou"";s:5:""（B)"";}}}",,
2585,日本舞踊（女子）,2016,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会,"20161127,20161204,20161211,20161218,20161225,20170108,20170115,20170122,20170129,20170205,20170212,20170226,20170305,20170312,20170319,20170326","a:1:{s:4:""time"";a:3:{i:0;a:3:{s:9:""time_from"";s:8:""09:50:00"";s:7:""time_to"";s:8:""10:50:00"";s:10:""time_bikou"";s:5:""（A)"";}i:1;a:3:{s:9:""time_from"";s:8:""13:10:00"";s:7:""time_to"";s:8:""14:10:00"";s:10:""time_bikou"";s:7:""（C）"";}i:2;a:3:{s:9:""time_from"";s:8:""14:35:00"";s:7:""time_to"";s:8:""15:35:00"";s:10:""time_bikou"";s:7:""（D）"";}}}",,
2586,企画展「徳川将軍家の婚礼」みどころ（2017年1月20日）,2016,東京都江戸東京博物館,20170120,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""16:00:00"";s:7:""time_to"";s:8:""16:30:00"";s:10:""time_bikou"";s:0:"""";}}}",,
2587,日本舞踊（男子）,2016,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会,"20161127,20161204,20161211,20161218,20161225,20170108,20170115,20170122,20170129,20170205,20170212,20170226,20170305,20170312,20170319,20170326","a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""11:20:00"";s:7:""time_to"";s:8:""12:20:00"";s:10:""time_bikou"";s:7:""（B）"";}}}",,
2588,長唄　三味線（ユース）,2016,東京都|アーツカウンシル東京|公益社団法人日本芸能実演家団体協議会,"20170108,20170115,20170122,20170129,20170205,20170212,20170305,20170312,20170319,20170326","a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""15:30:00"";s:7:""time_to"";s:8:""16:30:00"";s:10:""time_bikou"";s:0:"""";}}}",,
2589,企画展「徳川将軍家の婚礼」みどころ（2017年1月27日）,2016,東京都江戸東京博物館,20170127,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""16:00:00"";s:7:""time_to"";s:8:""16:30:00"";s:10:""time_bikou"";s:0:"""";}}}",,
