id,Title,開催年度,主催
3700,オープンミーティング＆ワークショップ「ハーモニー」,2016,東京都|アーツカウンシル東京|NPO法人多様性と境界に関する対話と表現の研究所
3701,"Aokid city meets Musashino Place",2017,東京都|アーツカウンシル東京|一般社団法人Ongoing|公益財団法人武蔵野生涯学習振興事業団
3705,"T o k y o R e a l l y Really Free Store",2017,東京都|アーツカウンシル東京|一般社団法人Ongoing|公益財団法人武蔵野生涯学習振興事業団
3707,イキウメ「天の敵」,2017,イキウメ|エッチビイ株式会社
3708,"FUKAIPRODUCE羽衣 第21回公演「愛死に」",2017,FUKAIPRODUCE羽衣
3709,ハイバイ「ヒッキー・ソトニデテミターノ」,2017,有限会社quinada|ハイバイ
3711,[2017]ハムレット,2017,東京芸術劇場|公益財団法人東京都歴史文化財団
3714,気づかいルーシー,2017,東京芸術劇場|公益財団法人東京都歴史文化財団|東京都|アーツカウンシル東京|フジテレビジョン
3717,朗読「東京」第五回,2017,東京芸術劇場|公益財団法人東京都歴史文化財団|東京都|アーツカウンシル東京
3718,ワークショップ,2016,東京都|小金井市|アーツカウンシル東京|NPO法人アートフル・アクション
3723,"『自作自演』＜第15回＞ 芸劇＋トーク 異世代リーディング",2017,東京芸術劇場|公益財団法人東京都歴史文化財団|東京都|アーツカウンシル東京
3724,"ARまちあるきツアー  清澄白河/MOT サテライトをめぐる",2017,東京都|東京都現代美術館|アーツカウンシル東京
3726,"RooTS Vol.05  秘密の花園",2017,東京芸術劇場|公益財団法人東京都歴史文化財団|東京都|アーツカウンシル東京
3727,"錯視ブロックワークショップグループ  「サッカク・ブロック・ワークショップ」",2017,東京都|東京都現代美術館|アーツカウンシル東京
3729,"錯視ブロックワークショップグループ  「サッカク・ブロック・ワークショップ」",2017,東京都|東京都現代美術館|アーツカウンシル東京
3732,"としまアートステーション W パフォーマンス待合室",2016,東京都|豊島区|アーツカウンシル東京|一般社団法人オノコロ
3733,冨井大裕によるイベント「時間の彫刻」,2017,東京都|東京都現代美術館|アーツカウンシル東京
3737,"パフォーマンス 古川聖・藤井晴行・濵野峻行・小林祐貴   「Architecture dreams Music/ 建築が夢見る音楽」",2017,東京都|東京都現代美術館|アーツカウンシル東京
3739,下道基行「見えない風景/深川編」ワークショップ,2017,東京都|東京都現代美術館|アーツカウンシル東京
3740,オノコラープログラム　交流会,2016,東京都|豊島区|アーツカウンシル東京|一般社団法人オノコロ
3742,パルコ主催「不信～彼女が嘘をつく理由」,2017,株式会社パルコ
3743,トーク＆まち歩きクルーズ「ガイドとめぐる清澄白河」,2017,東京都|東京都現代美術館|アーツカウンシル東京
3744,オノコラープログラム　選択プログラム,2016,東京都|豊島区|アーツカウンシル東京|一般社団法人オノコロ
3746,オノコラープログラム　オノコラーフェス,2016,東京都|豊島区|アーツカウンシル東京|一般社団法人オノコロ
3750,ミュージカル「パレード」,2017,ホリプロ
3752,"大人計画 日本総合悲劇協会vol.6「業音」",2017,大人計画
3755,"タイムライン ふくしまの中高生によるミュージカル創作・公演",2017,福島県
3760,中間報告＆ワークショップ「もやもやフィールドワーク調査編：ハーモニー」,2016,東京都|アーツカウンシル東京|NPO法人多様性と境界に関する対話と表現の研究所
3761,活動報告＆ディスカッション「東京迂回路研究」,2016,東京都|アーツカウンシル東京|NPO法人多様性と境界に関する対話と表現の研究所
3762,Aokidの海びらき！～君はもう、泳いでいる～,2017,東京都|アーツカウンシル東京|一般社団法人Ongoing|公益財団法人武蔵野生涯学習振興事業団
3764,"初夏、Aokid とタップり踊るくんと音符ちゃん、むさしのプレイスのうた！",2017,東京都|アーツカウンシル東京|一般社団法人Ongoing|公益財団法人武蔵野生涯学習振興事業団
3766,トークショー「コミュニティを築くアートとは」,2017,東京都|アーツカウンシル東京|一般社団法人Ongoing|公益財団法人武蔵野生涯学習振興事業団
3769,"西荻映像祭2017 ―不可分な労働と表現―",2017,東京都|アーツカウンシル東京|一般社団法人Ongoing
3777,パフォーマンス・デイ－秋のカラダ収穫祭－,2017,東京都|アーツカウンシル東京|一般社団法人Ongoing
3779,アート展示,2017,東京都|アーツカウンシル東京|一般社団法人Ongoing
3780,"としまアートステーション Z における創造活動",2016,東京都|豊島区|アーツカウンシル東京|一般社団法人オノコロ
3781,シンポジウム「人とまちをつなぐアート／その実践と展望」,2016,東京都|豊島区|アーツカウンシル東京|一般社団法人オノコロ
3783,としまアートステーションXのつくりかた,2016,東京都|豊島区|アーツカウンシル東京|一般社団法人オノコロ
3784,"ワークショップ「こころのたねとして： 齋藤陽道さんの写真から＠東京迂回路研究」",2016,東京都|アーツカウンシル東京|NPO法人多様性と境界に関する対話と表現の研究所
3785,パフォーマンス,2017,東京都|アーツカウンシル東京|一般社団法人Ongoing
3786,トーク「政治と芸術」,2017,東京都|アーツカウンシル東京|一般社団法人Ongoing
3791,"東京都写真美術館 3F, 2F, B1F展示室",2017,東京都|アーツカウンシル東京|日本経済新聞社
3792,シンポジウム「西を動かす」,2017,東京都|アーツカウンシル東京|一般社団法人Ongoing
3794,ERAKKO（テラッコ）屋,2017,東京都|アーツカウンシル東京|一般社団法人Ongoing
3797,（座学編／実践編）「アートプロジェクトの0123（オイッチニーサン）」,2017,東京都|アーツカウンシル東京|一般社団法人Ongoing
3802,日仏会館ギャラリー,2017,東京都|アーツカウンシル東京|日本経済新聞社
3803,日仏会館ギャラリー前,2017,東京都|アーツカウンシル東京|日本経済新聞社
3804,"映像展示：「知る」Their history, to be our story",2016,東京都|アーツカウンシル東京|東京藝術大学音楽学部・大学院国際芸術創造研究科|特定非営利活動法人音まち計画|足立区
3807,"「見ないでおぼえましょう」Let's try and remember without looking",2017,東京都|小金井市|アーツカウンシル東京|NPO法人アートフル・アクション
3809,森の中に風景をつくる,2017,東京都|小金井市|アーツカウンシル東京|NPO法人アートフル・アクション
3813,「想起の遠足」本町小学校編「なぞってたどって“通学路”」,2017,東京都|小金井市|アーツカウンシル東京|NPO法人アートフル・アクション
3815,上映,2017,東京都|アーツカウンシル東京|日本経済新聞社
3816,"Hi-Blood Pressure展",2017,東京都|小金井市|アーツカウンシル東京|NPO法人アートフル・アクション
3819,オフサイト展示,2017,東京都|アーツカウンシル東京|日本経済新聞社
3821,写真展,2016,東京都|アーツカウンシル東京|東京藝術大学音楽学部・大学院国際芸術創造研究科|特定非営利活動法人音まち計画|足立区
3822,トーク・プログラム,2016,東京都|アーツカウンシル東京|東京藝術大学音楽学部・大学院国際芸術創造研究科|特定非営利活動法人音まち計画|足立区
3824,ここでも展示‼,2016,東京都|アーツカウンシル東京|東京藝術大学音楽学部・大学院国際芸術創造研究科|特定非営利活動法人音まち計画|足立区
3827,マルティーヌ・シムズ,2017,東京都|アーツカウンシル東京|日本経済新聞社
3828,ナターシャ・ニジック＆䑓丸謙,2017,東京都|アーツカウンシル東京|日本経済新聞社
3829,SHIMURAbros,2017,東京都|アーツカウンシル東京|日本経済新聞社
3834,スッティラット・スパパリンヤ,2017,東京都|アーツカウンシル東京|日本経済新聞社
3835,ラファエル・ローゼンダール,2017,東京都|アーツカウンシル東京|日本経済新聞社
3836,"［コティングリー妖精写真および関連資料］ 井村君江（明星大学名誉教授）／浜野志保（千葉工業大学准教授）",2017,東京都|アーツカウンシル東京|日本経済新聞社
3837,永田康祐,2017,東京都|アーツカウンシル東京|日本経済新聞社
3838,高嶋晋一＋中川周,2017,東京都|アーツカウンシル東京|日本経済新聞社
3839,"地域連携プログラム MA2 Gallery］ 松原健（美術家）／飯沢耕太郎（写真評論家）  「INVISIBLE - 記憶を呼びおこす」",2017,東京都|アーツカウンシル東京|日本経済新聞社
3840,写真屋台,2016,東京都|アーツカウンシル東京|東京藝術大学音楽学部・大学院国際芸術創造研究科|特定非営利活動法人音まち計画|足立区
3841,青柳菜摘,2017,東京都|アーツカウンシル東京|日本経済新聞社
3842,"invisible designs lab. ／木ノ下智恵子",2017,東京都|アーツカウンシル東京|日本経済新聞社
3850,昭和歌謡パーティー,2016,東京都|アーツカウンシル東京|東京藝術大学音楽学部・大学院国際芸術創造研究科|特定非営利活動法人音まち計画|足立区
3851,横丁演劇部ワークショップ,2016,東京都|アーツカウンシル東京|東京藝術大学音楽学部・大学院国際芸術創造研究科|特定非営利活動法人音まち計画|足立区
3853,横丁演劇部発表・インスタレーション,2016,東京都|アーツカウンシル東京|東京藝術大学音楽学部・大学院国際芸術創造研究科|特定非営利活動法人音まち計画|足立区
3855,横丁演劇部勉強会,2016,東京都|アーツカウンシル東京|東京藝術大学音楽学部・大学院国際芸術創造研究科|特定非営利活動法人音まち計画|足立区
3856,"スライドショー＆ライブ 「詩・写真・声－ここから言葉をつむぐということ」",2016,東京都|アーツカウンシル東京|NPO法人多様性と境界に関する対話と表現の研究所
